year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2024,29,13-07-2024,17-07-2024,Haryana,Fatehabad,Cholera,Reported in Same Week,140,0,"cases in absolute number, deaths in absolute number",
2024,29,20-07-2024,20-07-2024,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,142,0,"cases in absolute number, deaths in absolute number",
2024,29,17-07-2024,18-07-2024,Jammu and Kashmir,Poonch,Food Poisoning,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2024,29,17-07-2024,17-07-2024,Jammu and Kashmir,Kupwara,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,29,16-07-2024,18-07-2024,Jammu and Kashmir,Ganderbal,Hepatitis A,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,29,13-07-2024,15-07-2024,Jharkhand,Ranchi,Dengue,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,29,20-07-2024,21-07-2024,Karnataka,Raichur,Acute Diarrheal Disease,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2024,29,20-07-2024,20-07-2024,Karnataka,Yadgir,Cholera,Reported in Same Week,71,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,19-07-2024,Karnataka,Mandya,Fever,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,29,18-07-2024,19-07-2024,Karnataka,Udupi,Hepatitis A,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,20-07-2024,Kerala,Alappuzha,Food Poisoning,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,19-07-2024,Kerala,Pathanamthitta,Leptospirosis,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2024,29,18-07-2024,19-07-2024,Kerala,Kozhikode,Jaundice,Reported in Same Week,55,0,"cases in absolute number, deaths in absolute number",
2024,29,18-07-2024,18-07-2024,Kerala,Kottayam,Hepatitis A,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2024,29,18-07-2024,18-07-2024,Kerala,Kottayam,Hepatitis A,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,29,17-07-2024,17-07-2024,Kerala,Kottayam,Mumps,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2024,29,08-07-2024,19-07-2024,Kerala,Wayanad,Mumps,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,29,21-07-2024,21-07-2024,Madhya Pradesh,Rewa,Cholera,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2024,29,21-07-2024,21-07-2024,Madhya Pradesh,Satna,Cholera,Reported in Same Week,51,2,"cases in absolute number, deaths in absolute number",
2024,29,21-07-2024,21-07-2024,Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,29,20-07-2024,20-07-2024,Madhya Pradesh,Ashoknagar,Cholera,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,29,20-07-2024,20-07-2024,Madhya Pradesh,Mandla,Cholera,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,20-07-2024,Madhya Pradesh,Rewa,Dengue,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,19-07-2024,Madhya Pradesh,Ashoknagar,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,19-07-2024,Madhya Pradesh,Raisen,Cholera,Reported in Same Week,21,1,"cases in absolute number, deaths in absolute number",
2024,29,18-07-2024,18-07-2024,Madhya Pradesh,Gwalior,Food Poisoning,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2024,29,17-07-2024,18-07-2024,Madhya Pradesh,Seoni,Acute Diarrheal Disease,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2024,29,15-07-2024,15-07-2024,Madhya Pradesh,Rewa,Scrub Typhus,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,29,14-07-2024,15-07-2024,Madhya Pradesh,Katni,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2024,29,13-07-2024,16-07-2024,Madhya Pradesh,Hoshangabad,Acute Diarrheal Disease,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2024,29,08-07-2024,15-07-2024,Madhya Pradesh,Jabalpur,Acute Diarrheal Disease,Reported in Same Week,27,1,"cases in absolute number, deaths in absolute number",
2024,29,20-07-2024,20-07-2024,Maharashtra,Kolhapur,Dysentery,Reported in Same Week,98,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,20-07-2024,Maharashtra,Dhule,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,19-07-2024,Maharashtra,Akola,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2024,29,18-07-2024,19-07-2024,Maharashtra,Chandrapur,Malaria,Reported in Same Week,30,1,"cases in absolute number, deaths in absolute number",
2024,29,17-07-2024,18-07-2024,Maharashtra,Ahmednagar,Zika Virus,Reported in Same Week,3,0,"cases in absolute number, deaths in absolute number",
2024,29,16-07-2024,19-07-2024,Maharashtra,Satara,Dengue,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,29,16-07-2024,16-07-2024,Maharashtra,Amravati,Acute Diarrheal Disease,Reported in Same Week,89,1,"cases in absolute number, deaths in absolute number",
2024,29,15-07-2024,15-07-2024,Maharashtra,Amravati,Acute Diarrheal Disease,Reported in Same Week,70,0,"cases in absolute number, deaths in absolute number",
2024,29,13-07-2024,15-07-2024,Maharashtra,Pune,Zika Virus,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2024,29,11-07-2024,15-07-2024,Maharashtra,Parbhani,Acute Diarrheal Disease,Reported in Same Week,79,0,"cases in absolute number, deaths in absolute number",
2024,29,08-07-2024,16-07-2024,Maharashtra,Pune,Zika Virus,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,29,27-07-2024,20-07-2024,Mizoram,Aizawl,Food Poisoning,Reported in Same Week,38,0,"cases in absolute number, deaths in absolute number",
2024,29,19-07-2024,19-07-2024,Odisha,Sundargarh,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2024,29,18-07-2024,20-07-2024,Odisha,Rayagada,Measles,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2024,29,17-07-2024,18-07-2024,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,29,17-07-2024,17-07-2024,Odisha,Mayurbhanj,Food Poisoning,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2024,29,16-07-2024,19-07-2024,Odisha,Ganjam,Acute Diarrheal Disease,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2024,29,15-07-2024,15-07-2024,Odisha,Bargarh,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,29,08-07-2024,15-07-2024,Odisha,Bhadrak,Food Poisoning,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2024,29,17-06-2024,17-07-2024,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,61,0,"cases in absolute number, deaths in absolute number",
2024,29,15-07-2024,18-07-2024,Punjab,Moga,Acute Diarrheal Disease,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2024,29,15-07-2024,17-07-2024,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2024,29,13-07-2024,15-07-2024,Punjab,Patiala,Acute Diarrheal Disease,Reported in Same Week,68,0,"cases in absolute number, deaths in absolute number",
2024,29,12-07-2024,15-07-2024,Rajasthan,Sikar,Hepatitis A,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2024,29,16-07-2024,17-07-2024,Tamil Nadu,Tiruchirappalli,Dengue,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2024,29,15-07-2024,16-07-2024,Tamil Nadu,Sivaganga,Jaundice,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2024,29,13-07-2024,15-07-2024,Tamil Nadu,Cuddalore,Acute Diarrheal Disease,Reported in Same Week,151,0,"cases in absolute number, deaths in absolute number",
2024,29,15-07-2024,15-07-2024,Tripura,North Tripura,Acute Diarrheal Disease,Reported in Same Week,74,0,"cases in absolute number, deaths in absolute number",
2024,29,20-07-2024,21-07-2024,Uttar Pradesh,Farrukhabad,Food Poisoning,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2024,29,16-07-2024,18-07-2024,Uttar Pradesh,Lucknow,Cholera,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2024,29,13-07-2024,20-07-2024,Uttar Pradesh,Shravasti,Food Poisoning,Reported in Same Week,11,3,"cases in absolute number, deaths in absolute number",
2024,29,20-07-2024,20-07-2024,Uttarakhand,Pauri Garhwal,Mushroom Poisoning,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2024,29,16-07-2024,17-07-2024,Uttarakhand,Nainital,Mumps,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,29,15-07-2024,16-07-2024,West Bengal,Birbhum,Acute Diarrheal Disease,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2024,28,10-07-2024,11-07-2024,Andhra Pradesh,Y.S.R.,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2024,28,09-07-2024,10-07-2024,Andhra Pradesh,Chittoor,Acute Diarrheal Disease,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2024,28,07-07-2024,08-07-2024,Andhra Pradesh,Konaseema,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2024,28,24-06-2024,,Andhra Pradesh,Tirupati,Acute Diarrheal Disease,Reported Late,7,0,"cases in absolute number, deaths in absolute number",
2024,28,23-06-2024,,Andhra Pradesh,Tirupati,Cholera,Reported Late,19,0,"cases in absolute number, deaths in absolute number",
2024,28,09-07-2024,09-07-2024,Arunachal Pradesh,Tawang,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2024,28,13-07-2024,13-07-2024,Assam,Bongaigaon,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,28,12-07-2024,12-07-2024,Assam,Bajali,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,28,12-07-2024,12-07-2024,Assam,Nagaon,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2024,28,09-07-2024,11-07-2024,Assam,Kokrajhar,Chickenpox,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2024,28,09-07-2024,10-07-2024,Assam,Karimganj,Food Poisoning,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,28,05-07-2024,12-07-2024,Assam,West Karbi Anglong,Japanese Encephalitis,Reported in Same Week,2,1,"cases in absolute number, deaths in absolute number",
2024,28,12-07-2024,13-07-2024,Bihar,Samastipur,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,12-07-2024,Chhattisgarh,Bijapur,Measles,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,11-07-2024,Chhattisgarh,Janjgir-Champa,Acute Diarrheal Disease,Reported in Same Week,114,1,"cases in absolute number, deaths in absolute number",
2024,28,08-07-2024,10-07-2024,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,Reported in Same Week,58,0,"cases in absolute number, deaths in absolute number",
2024,28,08-07-2024,09-07-2024,Chhattisgarh,Bilaspur,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2024,28,08-07-2024,08-07-2024,Chhattisgarh,Raipur,Cholera,Reported in Same Week,107,0,"cases in absolute number, deaths in absolute number",
2024,28,07-07-2024,08-07-2024,Chhattisgarh,Bilaspur,Food Poisoning,Reported in Same Week,48,0,"cases in absolute number, deaths in absolute number",
2024,28,07-07-2024,08-07-2024,Chhattisgarh,Mungeli,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,28,14-07-2024,14-07-2024,Gujarat,Navsari,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,28,13-07-2024,13-07-2024,Gujarat,Morbi,Cholera,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2024,28,12-07-2024,14-07-2024,Gujarat,Chhotaudepur,Acute Diarrheal Disease,Reported in Same Week,123,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,11-07-2024,Gujarat,Jamnagar,Acute Diarrheal Disease,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,28,10-07-2024,09-07-2024,Gujarat,Ahmedabad,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2024,28,09-07-2024,12-07-2024,Gujarat,"Arvalli, Mahisagar, Sabar Kantha",Acute Encephalitic Syndrome,Reported in Same Week,93,7,"cases in absolute number, deaths in absolute number",
2024,28,08-07-2024,11-07-2024,Haryana,Kaithal,Cholera,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2024,28,10-07-2024,12-07-2024,Himachal Pradesh,Mandi,Hepatitis A,Reported in Same Week,360,2,"cases in absolute number, deaths in absolute number",
2024,28,14-07-2024,14-07-2024,Jammu and Kashmir,Bandipora,Acute Gastroenteritis,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,12-07-2024,Jammu and Kashmir,Anantnag,Food Poisoning,Reported in Same Week,74,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,11-07-2024,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,28,10-07-2024,11-07-2024,Jammu and Kashmir,Anantnag,Acute Diarrheal Disease,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2024,28,09-07-2024,10-07-2024,Jammu and Kashmir,Baramulla,Hepatitis A and E,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2024,28,05-07-2024,09-07-2024,Jammu and Kashmir,Doda,Mumps,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,12-07-2024,Jharkhand,West Singhbhum,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2024,28,10-07-2024,10-07-2024,Jharkhand,Dhanbad,Acute Diarrheal Disease,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,14-07-2024,Karnataka,Ballari,Cholera,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2024,28,08-07-2024,09-07-2024,Karnataka,Belagavi,Cholera,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2024,28,08-07-2024,09-07-2024,Karnataka,Chikballapur,Food Poisoning,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2024,28,06-07-2024,09-07-2024,Karnataka,Hassan,Dengue,Reported in Same Week,3,3,"cases in absolute number, deaths in absolute number",
2024,28,03-07-2024,,Karnataka,Davangere,Acute Gastroenteritis,Reported Late,67,0,"cases in absolute number, deaths in absolute number",
2024,28,12-07-2024,12-07-2024,Kerala,Malappuram,Hepatitis A,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,14-07-2024,Kerala,Thrissur,Dengue,Reported in Same Week,72,0,"cases in absolute number, deaths in absolute number",
2024,28,09-07-2024,09-07-2024,Kerala,Palakkad,Dengue,Reported in Same Week,69,0,"cases in absolute number, deaths in absolute number",
2024,28,08-07-2024,08-07-2024,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,27,1,"cases in absolute number, deaths in absolute number",
2024,28,04-07-2024,,Kerala,Thrissur,Chickenpox,Reported Late,8,0,"cases in absolute number, deaths in absolute number",
2024,28,22-06-2024,,Kerala,Alappuzha,Acute Gastroenteritis,Reported Late,62,0,"cases in absolute number, deaths in absolute number",
2024,28,14-07-2024,14-07-2024,Madhya Pradesh,Narsinghpur,Dengue,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2024,28,12-07-2024,12-07-2024,Madhya Pradesh,Satna,Acute Diarrheal Disease,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,12-07-2024,Madhya Pradesh,Balaghat,Acute Diarrheal Disease,Reported in Same Week,63,0,"cases in absolute number, deaths in absolute number",
2024,28,11-07-2024,11-07-2024,Madhya Pradesh,Narsinghpur,Dengue,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
